,Datetime,Open,High,Low,Close,Adj Close,Volume,Close_Predict,Percent_Diff
201,2023-10-20,331.7200012207031,331.9200134277344,325.45001220703125,326.6700134277344,326.0083312988281,25012600,326.6860677937357,0.004914551486633649
202,2023-10-23,325.4700012207031,332.7300109863281,324.3900146484375,329.32000732421875,328.6529541015625,24374700,330.38295843662695,0.3227714954353546
203,2023-10-24,331.29998779296875,331.8399963378906,327.6000061035156,330.5299987792969,329.8605041503906,31153600,329.05361981390536,-0.4466701875303407
204,2023-10-25,345.0199890136719,346.20001220703125,337.6199951171875,340.6700134277344,339.97998046875,55053800,340.08598915613703,-0.17143401196983574
205,2023-10-26,340.5400085449219,341.6300048828125,326.94000244140625,327.8900146484375,327.2258605957031,37828500,329.3513106817717,0.44566652476470664
206,2023-10-27,330.42999267578125,336.7200012207031,328.3999938964844,329.80999755859375,329.1419677734375,29856500,333.84051758791696,1.222073332876198
207,2023-10-30,333.4100036621094,339.45001220703125,331.8299865722656,337.30999755859375,336.62677001953125,22828100,336.97298431823253,-0.09991202241275811
208,2023-10-31,338.8500061035156,339.0,334.69000244140625,338.1099853515625,337.4251403808594,20265300,335.73930375347317,-0.7011569314122235
209,2023-11-01,339.7900085449219,347.4200134277344,339.6499938964844,346.07000732421875,345.3690185546875,28158800,345.9518195859989,-0.0341513958790152
210,2023-11-02,347.239990234375,348.8299865722656,344.7699890136719,348.32000732421875,347.6144714355469,24348100,346.8458611464375,-0.4232160504088059
211,2023-11-03,349.6300048828125,354.3900146484375,347.3299865722656,352.79998779296875,352.08538818359375,23624000,351.64382268511895,-0.3277112097090735
212,2023-11-06,353.45001220703125,357.5400085449219,353.3500061035156,356.5299987792969,355.8078308105469,23828300,357.10030845635214,0.15996120354750365
213,2023-11-07,359.3999938964844,362.4599914550781,357.6300048828125,360.5299987792969,359.79974365234375,25833900,360.7673459820611,0.06583285817209393
214,2023-11-08,361.67999267578125,363.8699951171875,360.54998779296875,363.20001220703125,362.4643249511719,26767800,363.0597164610688,-0.03862768206144896
215,2023-11-09,362.29998779296875,364.7900085449219,360.3599853515625,360.69000244140625,359.95941162109375,24847300,363.0916134999443,0.6658379889329417
216,2023-11-10,361.489990234375,370.1000061035156,361.07000732421875,369.6700134277344,368.9212341308594,28042100,368.1260838593261,-0.41765074588882695
217,2023-11-13,368.2200012207031,368.4700012207031,365.8999938964844,366.67999267578125,365.937255859375,19986500,366.99735493579976,0.08655019809033448
218,2023-11-14,371.010009765625,371.95001220703125,367.3500061035156,370.2699890136719,369.5199890136719,27683900,369.12019468545213,-0.31052863108959283
219,2023-11-15,371.2799987792969,373.1300048828125,367.1099853515625,369.6700134277344,369.6700134277344,26860100,369.53757788576576,-0.03582534075204558
220,2023-11-16,370.9599914550781,376.3500061035156,370.17999267578125,376.1700134277344,376.1700134277344,27182300,374.9731346016253,-0.318174969664083
221,2023-11-17,373.6099853515625,374.3699951171875,367.0,369.8500061035156,369.8500061035156,40157000,368.96943641151444,-0.2380883270162039
222,2023-11-20,371.2200012207031,378.8699951171875,371.0,377.44000244140625,377.44000244140625,52465100,377.7555829261943,0.08361076800200044
223,2023-11-21,375.6700134277344,376.2200012207031,371.1199951171875,373.07000732421875,373.07000732421875,28423100,372.67464324062774,-0.10597584255745639
224,2023-11-22,378.0,379.7900085449219,374.9700012207031,377.8500061035156,377.8500061035156,23345300,377.26518355149244,-0.1547763775509814
225,2023-11-24,377.3299865722656,377.9700012207031,375.1400146484375,377.42999267578125,377.42999267578125,10176600,376.38015919677,-0.27815316731149436
226,2023-11-27,376.7799987792969,380.6400146484375,376.20001220703125,378.6099853515625,378.6099853515625,22179200,379.8346435855027,0.32346168387583174
227,2023-11-28,378.3500061035156,383.0,378.1600036621094,382.70001220703125,382.70001220703125,20453100,382.31545200366656,-0.10048607031573543
228,2023-11-29,383.760009765625,384.29998779296875,377.44000244140625,378.8500061035156,378.8500061035156,28963400,379.0931226239686,0.06417223611883957
229,2023-11-30,378.489990234375,380.0899963378906,375.4700012207031,378.9100036621094,378.9100036621094,30554400,377.73980457659803,-0.308832987833929
230,2023-12-01,376.760009765625,378.1600036621094,371.30999755859375,374.510009765625,374.510009765625,33020400,373.5807228995153,-0.24813405299667582
231,2023-12-04,369.1000061035156,369.5199890136719,362.8999938964844,369.1400146484375,369.1400146484375,32063300,364.4773119832376,-1.2631257734658157
232,2023-12-05,366.45001220703125,373.0799865722656,365.6199951171875,372.5199890136719,372.5199890136719,23065000,371.2239405913082,-0.34791379270553197
233,2023-12-06,373.5400085449219,374.17999267578125,368.0299987792969,368.79998779296875,368.79998779296875,21182100,369.5777384928657,0.2108868561930532
234,2023-12-07,368.2300109863281,371.45001220703125,366.32000732421875,370.95001220703125,370.95001220703125,23118900,369.55554940692895,-0.3759166341054164
235,2023-12-08,369.20001220703125,374.4599914550781,368.2300109863281,374.2300109863281,374.2300109863281,20144800,372.8291697047876,-0.37432628074066987
236,2023-12-11,368.4800109863281,371.6000061035156,366.1000061035156,371.29998779296875,371.29998779296875,27708800,369.3556066954046,-0.5236685056527096
237,2023-12-12,370.8500061035156,374.4200134277344,370.4599914550781,374.3800048828125,374.3800048828125,24838300,373.907330916217,-0.1262551312652098
238,2023-12-13,376.0199890136719,377.6400146484375,370.7699890136719,374.3699951171875,374.3699951171875,30955500,373.155149060173,-0.32450411968357806
239,2023-12-14,373.30999755859375,373.760009765625,364.1300048828125,365.92999267578125,365.92999267578125,43277500,366.0415725148451,0.03049212726399753
240,2023-12-15,366.8500061035156,372.3999938964844,366.2799987792969,370.7300109863281,370.7300109863281,78478200,371.9434828095481,0.3273195552719087
241,2023-12-18,369.45001220703125,373.0,368.67999267578125,372.6499938964844,372.6499938964844,21802900,372.08130744916804,-0.15260605303385819
242,2023-12-19,371.489990234375,373.260009765625,369.8399963378906,373.260009765625,373.260009765625,20603700,372.0031576877133,-0.3367229397815395
243,2023-12-20,375.0,376.0299987792969,370.5299987792969,370.6199951171875,370.6199951171875,26316700,372.3886510776584,0.47721547239016165
244,2023-12-21,372.55999755859375,374.4100036621094,370.0400085449219,373.5400085449219,373.5400085449219,17708000,372.25775191811715,-0.34327156327901615
245,2023-12-22,373.67999267578125,375.17999267578125,372.7099914550781,374.5799865722656,374.5799865722656,17091100,374.60245003891487,0.005996974599417977
246,2023-12-26,375.0,376.94000244140625,373.5,374.6600036621094,374.6600036621094,12673100,375.66494711942244,0.268228112819691
247,2023-12-27,373.69000244140625,375.05999755859375,372.80999755859375,374.07000732421875,374.07000732421875,14905400,374.5730641416345,0.13448199737108357
248,2023-12-28,375.3699951171875,376.4599914550781,374.1600036621094,375.2799987792969,375.2799987792969,14327000,375.73401123405944,0.1209796568533801
249,2023-12-29,376.0,377.1600036621094,373.4800109863281,376.0400085449219,376.0400085449219,18723000,375.2305662622368,-0.21525429855647954
250,2024-01-02,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,370.8699951171875,25258600,369.4455139818964,-0.38409177179216003
251,2024-01-03,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,370.6000061035156,23083500,372.4146987970974,0.48966342787239403
252,2024-01-04,370.6700134277344,373.1000061035156,367.1700134277344,367.94000244140625,367.94000244140625,20901500,369.8879486507514,0.5294195239495245
253,2024-01-05,368.9700012207031,372.05999755859375,366.5,367.75,367.75,20987000,369.63784274854555,0.5133494897472608
